id,longitude,latitude,elevation,title,place_description,sig,mag,magType,time,updated,country_code,sig_class
tx2025zdibth,-104.378,31.656,1.947,"M 1.7 - 57 km S of Whites City, New Mexico","57 km S of Whites City, New Mexico",44,1.7,ml,46:00.1,35:36.5,US,Low
nc75284951,-121.9298325,37.76233292,7.070000172,"M 2.2 - 5 km ESE of San Ramon, CA","5 km ESE of San Ramon, CA",81,2.23,md,41:07.1,37:04.9,US,Low
ci41145663,-116.826,33.9765,8.53,"M 0.9 - 7 km NE of Banning, CA","7 km NE of Banning, CA",13,0.93,ml,39:44.5,43:25.9,US,Low
ci41145647,-116.3668333,33.33683333,12.41,"M 1.0 - 9 km N of Borrego Springs, CA","9 km N of Borrego Springs, CA",16,1.01,ml,34:44.8,02:28.3,US,Low
nc75284941,-121.9491653,37.75483322,7.909999847,"M 1.5 - 4 km SE of San Ramon, CA","4 km SE of San Ramon, CA",33,1.46,md,31:10.5,38:54.8,US,Low
ci41145639,-117.9206667,34.1785,-0.33,"M 0.9 Quarry Blast - 5 km NNW of Azusa, CA","5 km NNW of Azusa, CA",11,0.86,ml,28:11.0,00:03.7,US,Low
ci41145631,-118.3221667,35.04083333,4.65,"M 1.0 - 14 km W of Mojave, CA","14 km W of Mojave, CA",15,1,ml,24:11.2,27:47.9,US,Low
uw62211157,-122.753,47.54233333,-0.21,"M 1.8 Explosion - 4 km WNW of Gorst, Washington","4 km WNW of Gorst, Washington",51,1.82,ml,21:02.9,14:52.7,US,Low
ak2025zdgzlg,-150.995,61.911,71.2,"M 2.2 - 22 km ESE of Skwentna, Alaska","22 km ESE of Skwentna, Alaska",74,2.2,ml,13:05.4,15:15.0,US,Low
us7000rk7x,27.0258,36.6698,143.022,"M 4.1 - 10 km SE of Kéfalos, Greece","10 km SE of Kéfalos, Greece",259,4.1,mb,09:20.6,16:44.0,GR,Moderate
nc75284936,-122.8016663,38.83666611,1.840000033,"M 0.2 - 7 km WNW of Cobb, CA","7 km WNW of Cobb, CA",1,0.22,md,03:11.2,04:44.7,US,Low
nc75284931,-122.7633362,38.8156662,1.690000057,"M 1.5 - 4 km WSW of Cobb, CA","4 km WSW of Cobb, CA",35,1.5,md,01:55.7,03:30.2,US,Low
nc75284926,-122.8486633,38.82133484,1.950000048,"M 0.8 - 9 km WNW of The Geysers, CA","9 km WNW of The Geysers, CA",9,0.75,md,59:45.2,01:19.9,US,Low
uw62211152,-122.2113333,46.26783333,2.25,"M 0.6 - 32 km S of Morton, Washington","32 km S of Morton, Washington",6,0.64,ml,53:01.8,40:17.9,US,Low
av93959451,-136.1091667,57.07116667,18.25,"M 1.2 - 47 km W of Sitka, Alaska","47 km W of Sitka, Alaska",23,1.23,ml,52:37.3,54:18.1,US,Low
pr71502888,-66.83516667,17.9335,10.45,"M 2.0 - 6 km SSW of Indios, Puerto Rico","6 km SSW of Indios, Puerto Rico",58,1.95,md,47:48.6,53:35.4,PR,Low
ci41145599,-118.9351667,34.52666667,-0.26,"M 1.3 - 14 km N of Fillmore, CA","14 km N of Fillmore, CA",25,1.28,ml,42:27.6,06:03.9,US,Low
nc75284916,-118.3618317,37.25749969,14.31999969,"M 2.6 - 3 km SE of Wilkerson, CA","3 km SE of Wilkerson, CA",105,2.61,md,38:18.5,07:20.2,US,Moderate
ak2025zdfsbu,-146.917,64.492,0.4,"M 1.5 - 3 km SSW of Salcha, Alaska","3 km SSW of Salcha, Alaska",35,1.5,ml,34:18.5,35:35.6,US,Low
ci41145575,-116.9321667,33.78866667,13.64,"M 1.4 - 2 km ENE of San Jacinto, CA","2 km ENE of San Jacinto, CA",30,1.39,ml,28:17.7,08:51.3,US,Low
ci41145567,-116.9311667,33.7835,14.19,"M 1.3 - 3 km E of San Jacinto, CA","3 km E of San Jacinto, CA",27,1.33,ml,28:17.7,23:45.3,US,Low
ci41145559,-116.4221667,33.42683333,14.51,"M 0.6 - 20 km NNW of Borrego Springs, CA","20 km NNW of Borrego Springs, CA",6,0.61,ml,27:39.5,17:48.2,US,Low
nc75284911,-122.7486649,38.79933167,1.980000019,"M 1.1 - 3 km NNE of The Geysers, CA","3 km NNE of The Geysers, CA",17,1.05,md,13:38.4,15:16.2,US,Low
ci41145535,-118.2561667,35.40183333,11.95,"M 1.0 - 30 km SE of Bodfish, CA","30 km SE of Bodfish, CA",16,1.02,ml,11:33.4,10:25.8,US,Low
ci41145527,-118.1905,34.98583333,-0.02,"M 1.2 - 8 km SSW of Mojave, CA","8 km SSW of Mojave, CA",22,1.19,ml,01:37.7,05:13.4,US,Low
pr2025356000,-66.3375,18.6661,70,"M 3.6 - 22 km N of Brenas, Puerto Rico","22 km N of Brenas, Puerto Rico",194,3.55,md,56:50.4,36:45.2,PR,Moderate
nc75284901,-122.7363358,38.77000046,1.320000052,"M 1.0 - 2 km ESE of The Geysers, CA","2 km ESE of The Geysers, CA",15,0.98,md,50:16.3,51:54.4,US,Low
av93959366,-152.2446667,61.29966667,1.1,"M -0.5 - 64 km WNW of Beluga, Alaska","64 km WNW of Beluga, Alaska",0,-0.46,ml,48:33.0,43:15.1,US,Low
nc75284891,-121.9496689,37.7563324,7.599999905,"M 1.6 - 4 km SE of San Ramon, CA","4 km SE of San Ramon, CA",40,1.61,md,43:13.5,44:50.2,US,Low
us7000rk6m,-126.8365,43.443,10,"M 3.2 - 200 km W of Bandon, Oregon","200 km W of Bandon, Oregon",158,3.2,ml,28:48.4,05:26.0,US,Moderate
av93959346,-152.3523333,61.28716667,1.2,"M -0.2 - 69 km WNW of Tyonek, Alaska","69 km WNW of Tyonek, Alaska",0,-0.15,ml,17:34.4,05:44.3,US,Low
tx2025zddaqn,-104.091,31.614,6.0999,"M 1.6 - 43 km NW of Toyah, Texas","43 km NW of Toyah, Texas",39,1.6,ml,13:44.4,04:35.2,US,Low
pr71502873,-66.83216667,18.00966667,15.35,"M 1.9 - 2 km NW of Indios, Puerto Rico","2 km NW of Indios, Puerto Rico",53,1.86,md,05:16.1,46:22.4,PR,Low
nc75284876,-122.7261658,38.78966522,1.769999981,"M 1.1 - 3 km ENE of The Geysers, CA","3 km ENE of The Geysers, CA",18,1.09,md,59:58.9,03:57.4,US,Low
nc75284871,-122.7258301,38.78966522,1.549999952,"M 1.5 - 3 km ENE of The Geysers, CA","3 km ENE of The Geysers, CA",32,1.45,md,59:43.8,01:20.1,US,Low
us7000rk5u,120.6102,1.0192,590.887,"M 4.7 - 228 km NNE of Palu, Indonesia","228 km NNE of Palu, Indonesia",340,4.7,mb,45:41.1,00:30.0,ID,Moderate
ci41145407,-116.5288333,33.5185,12.55,"M 1.0 - 14 km ESE of Anza, CA","14 km ESE of Anza, CA",14,0.96,ml,33:47.4,37:30.7,US,Low
ci41145375,-117.013,33.167,-0.24,"M 1.3 Quarry Blast - 6 km SSE of Valley Center, CA","6 km SSE of Valley Center, CA",27,1.32,ml,08:23.4,28:49.0,US,Low
us7000rk4l,149.0885,-6.272,66.635,"M 4.6 - 51 km W of Kandrian, Papua New Guinea","51 km W of Kandrian, Papua New Guinea",326,4.6,mb,03:24.5,26:16.0,PG,Moderate
nc75284856,-121.9443359,37.7488327,9.159999847,"M 2.2 - 5 km SE of San Ramon, CA","5 km SE of San Ramon, CA",74,2.2,md,03:04.8,04:39.6,US,Low
us7000rk4i,-86.4782,10.9538,19.175,"M 4.3 - 74 km WSW of San Juan del Sur, Nicaragua","74 km WSW of San Juan del Sur, Nicaragua",284,4.3,mb,53:55.5,14:27.0,NI,Moderate
ak2025zdagxb,-146.976,64.257,5,"M 1.1 - 22 km SW of Harding-Birch Lakes, Alaska","22 km SW of Harding-Birch Lakes, Alaska",19,1.1,ml,50:27.9,51:45.2,US,Low
us7000rk45,131.2239,-6.1494,70.204,"M 4.6 - 178 km WSW of Tual, Indonesia","178 km WSW of Tual, Indonesia",326,4.6,mb,29:01.0,56:31.0,ID,Moderate
ak2025zcysfp,-150.751,61.736,63.7,"M 2.1 - 24 km NNW of Susitna, Alaska","24 km NNW of Susitna, Alaska",68,2.1,ml,03:16.8,04:44.0,US,Low
ak2025zcyonn,-141.532,61.619,5,"M 1.5 - 76 km ENE of McCarthy, Alaska","76 km ENE of McCarthy, Alaska",35,1.5,ml,58:59.2,01:29.0,US,Low
nc75284851,-121.2365036,36.40533447,8.119999886,"M 1.1 - 8 km ESE of Soledad, CA","8 km ESE of Soledad, CA",17,1.05,md,57:56.7,01:25.2,US,Low
ak2025zcynla,-147.942,63.899,86.1,"M 2.0 - 50 km E of Healy, Alaska","50 km E of Healy, Alaska",62,2,ml,57:43.3,59:14.5,US,Low
ci41145287,-117.8611667,35.99533333,7.64,"M 1.1 - 8 km NNE of Little Lake, CA","8 km NNE of Little Lake, CA",17,1.05,ml,44:35.3,54:31.6,US,Low
nc75284846,-122.8414993,38.81983185,2.329999924,"M 0.8 - 9 km WNW of The Geysers, CA","9 km WNW of The Geysers, CA",9,0.77,md,38:45.3,40:20.1,US,Low
hv74858272,-155.5019989,19.15716743,29.87999916,"M 1.8 - 5 km SSW of P?hala, Hawaii","5 km SSW of P?hala, Hawaii",48,1.77,md,34:44.9,38:09.9,US,Low
ak2025zcxddy,-147.31,64.998,1.3,"M 1.3 - 15 km ENE of Fox, Alaska","15 km ENE of Fox, Alaska",26,1.3,ml,15:37.2,16:47.8,US,Low
tx2025zcxcgi,-104.37,31.671,6.7407,"M 2.0 - 55 km S of Whites City, New Mexico","55 km S of Whites City, New Mexico",62,2,ml,14:33.9,03:39.8,US,Low
us7000rk2w,-177.9085,-21.1078,436.665,"M 4.8 - 270 km W of Houma, Tonga","270 km W of Houma, Tonga",354,4.8,mb,02:32.0,24:34.0,TO,Moderate
nc75284826,-122.8138351,38.84616852,1.600000024,"M 1.0 - 8 km WNW of Cobb, CA","8 km WNW of Cobb, CA",16,1.03,md,00:51.5,02:29.6,US,Low
us6000rwi2,101.6237,21.3014,10,"M 4.3 - 45 km NNE of Luang Namtha, Laos","45 km NNE of Luang Namtha, Laos",284,4.3,mb,45:59.0,28:00.0,CN,Moderate
uu80125681,-112.7186667,38.13816667,3.77,"M 1.0 - 16 km SSW of Beaver, Utah","16 km SSW of Beaver, Utah",15,0.99,md,18:26.4,51:33.7,US,Low
hv74858262,-155.49617,19.15950012,30.38999939,"M 1.8 - 5 km SSW of P?hala, Hawaii","5 km SSW of P?hala, Hawaii",48,1.76,md,08:07.5,12:18.0,US,Low
us6000rwht,-140.0028,60.5035,5,"M 4.4 - 107 km N of Yakutat, Alaska","107 km N of Yakutat, Alaska",298,4.4,mb,59:47.3,11:15.6,CA,Moderate
ci41145191,-116.7066667,33.282,6.56,"M 0.3 - 7 km W of Warner Springs, CA","7 km W of Warner Springs, CA",1,0.27,ml,51:27.3,44:12.8,US,Low
nc75284811,-122.815834,38.82899857,2.150000095,"M 1.2 - 8 km NW of The Geysers, CA","8 km NW of The Geysers, CA",24,1.24,md,47:12.0,48:50.2,US,Low
ak2025zctsru,-148.128,60.999,0.6,"M 2.4 - 39 km NE of Whittier, Alaska","39 km NE of Whittier, Alaska",89,2.4,ml,34:47.4,49:37.0,US,Low
ci41145183,-118.3611667,34.15583333,14.58,"M 1.7 - 2 km NNW of Universal City, CA","2 km NNW of Universal City, CA",44,1.69,ml,34:07.2,36:37.8,US,Low
nc75284806,-121.0306702,36.09483337,11.06999969,"M 1.4 - 4 km SSW of San Lucas, CA","4 km SSW of San Lucas, CA",30,1.4,md,34:00.7,35:35.3,US,Low
ak2025zctlro,-146.251,61.575,23,"M 2.1 - 49 km N of Valdez, Alaska","49 km N of Valdez, Alaska",68,2.1,ml,24:52.5,26:36.0,US,Low
nc75284801,-122.8178329,38.83666611,1.75999999,"M 1.1 - 8 km W of Cobb, CA","8 km W of Cobb, CA",19,1.1,md,19:25.5,21:00.1,US,Low
tx2025zctfhi,-103.644,30.992,3.9209,"M 1.6 - 9 km E of Balmorhea, Texas","9 km E of Balmorhea, Texas",39,1.6,ml,17:23.1,15:11.6,US,Low
uw62211117,-122.4611667,46.137,17.39,"M 1.5 - 25 km N of Amboy, Washington","25 km N of Amboy, Washington",34,1.49,ml,13:40.9,31:28.3,US,Low
ak2025zctaoc,-146.235,61.607,30.2,"M 1.9 - 51 km SSE of Nelchina, Alaska","51 km SSE of Nelchina, Alaska",56,1.9,ml,11:54.9,13:31.9,US,Low
tx2025zcsxos,-101.073,32.14,8.6182,"M 2.1 - 24 km SSW of Westbrook, Texas","24 km SSW of Westbrook, Texas",68,2.1,ml,08:27.1,02:05.4,US,Low
us6000rwhj,-140.0646,60.5297,5,"M 2.6 - 111 km N of Yakutat, Alaska","111 km N of Yakutat, Alaska",104,2.6,ml,06:21.3,39:26.0,CA,Moderate
nc75284796,-122.8119965,38.83383179,2.190000057,"M 0.8 - 8 km W of Cobb, CA","8 km W of Cobb, CA",9,0.76,md,04:03.1,05:40.0,US,Low
ci41145159,-116.5456667,33.15433333,13.74,"M 0.6 - 10 km NNE of Julian, CA","10 km NNE of Julian, CA",6,0.64,ml,00:50.4,14:13.4,US,Low
us6000rwhi,151.7986,-6.2285,10,"M 4.9 - 198 km ESE of Kimbe, Papua New Guinea","198 km ESE of Kimbe, Papua New Guinea",369,4.9,mb,00:22.5,25:23.0,PG,Moderate
ci41145151,-118.3628333,34.14816667,15.43,"M 1.2 - 1 km NW of Universal City, CA","1 km NW of Universal City, CA",24,1.24,ml,56:24.8,02:26.2,US,Low
tx2025zcsiej,-98.845,28.746,6.94,"M 2.5 - 18 km SW of Charlotte, Texas","18 km SW of Charlotte, Texas",96,2.5,ml,50:33.2,34:06.0,US,Low
us6000rwhg,-140.2336,60.6636,6.302,"M 2.9 - 127 km NNW of Yakutat, Alaska","127 km NNW of Yakutat, Alaska",129,2.9,ml,50:05.0,34:02.0,CA,Moderate
ak2025zcshki,-150.915,63.078,123.3,"M 2.1 - 65 km N of Petersville, Alaska","65 km N of Petersville, Alaska",68,2.1,ml,49:41.6,29:09.0,US,Low
ci41145143,-118.3613333,34.153,15.27,"M 1.4 - 2 km NNW of Universal City, CA","2 km NNW of Universal City, CA",31,1.43,ml,48:46.8,11:04.3,US,Low
ci41145135,-118.3523333,34.1205,17.76,"M 1.0 - 2 km S of Universal City, CA","2 km S of Universal City, CA",14,0.97,ml,47:54.9,33:35.8,US,Low
nc75284791,-122.8011703,38.81516647,0.340000004,"M 0.8 - 6 km NW of The Geysers, CA","6 km NW of The Geysers, CA",9,0.76,md,39:33.4,41:09.8,US,Low
ak2025zcrvsl,-150.109,62.15,2.3,"M 2.1 - 13 km W of Susitna North, Alaska","13 km W of Susitna North, Alaska",68,2.1,ml,36:06.7,38:31.8,US,Low
nc75284781,-122.8190002,38.83483505,1.720000029,"M 0.7 - 8 km NW of The Geysers, CA","8 km NW of The Geysers, CA",7,0.69,md,26:09.3,27:45.5,US,Low
ak2025zcrezq,-150.26,63.42,137.3,"M 2.0 - 65 km W of Cantwell, Alaska","65 km W of Cantwell, Alaska",62,2,ml,16:42.8,20:46.7,US,Low
ci41145119,-118.8316667,33.74283333,9.67,"M 1.9 - 29 km S of Malibu, CA","29 km S of Malibu, CA",58,1.94,ml,16:08.3,07:10.2,US,Low
nc75284776,-122.8089981,38.82533264,1.460000038,"M 0.8 - 7 km NW of The Geysers, CA","7 km NW of The Geysers, CA",9,0.77,md,13:08.7,14:44.5,US,Low
ci41145111,-117.4823333,35.68183333,5.4,"M 1.0 - 12 km SW of Searles Valley, CA","12 km SW of Searles Valley, CA",14,0.97,ml,55:34.1,02:59.2,US,Low
ak2025zcqmet,-149.714,61.668,52,"M 2.3 - 6 km NE of Houston, Alaska","6 km NE of Houston, Alaska",81,2.3,ml,55:00.7,56:30.7,US,Low
tx2025zcqgek,-104.35,31.684,6.7151,"M 1.6 - 54 km S of Whites City, New Mexico","54 km S of Whites City, New Mexico",39,1.6,ml,48:44.3,02:01.6,US,Low
nc75284771,-122.8181686,38.83416748,1.840000033,"M 1.1 - 8 km NW of The Geysers, CA","8 km NW of The Geysers, CA",17,1.06,md,43:39.5,47:48.6,US,Low
pr71502858,-66.15616667,18.07233333,67.14,"M 2.8 - 4 km SSE of Cayey, Puerto Rico","4 km SSE of Cayey, Puerto Rico",116,2.75,md,39:43.0,56:45.2,PR,Moderate
us6000rwh8,126.0972,25.9918,92.397,"M 4.9 - 154 km NNE of Hirara, Japan","154 km NNE of Hirara, Japan",369,4.9,mb,38:09.7,00:38.0,JP,Moderate
us6000rwh7,114.3469,39.3959,10,"M 4.6 - 98 km N of Beitanzhuang, China","98 km N of Beitanzhuang, China",326,4.6,mb,31:20.7,02:33.1,CN,Moderate
uu80125676,-112.911,38.50883333,1.85,"M 2.2 - 15 km NE of Milford, Utah","15 km NE of Milford, Utah",74,2.2,ml,25:04.9,03:11.8,US,Low
ak2025zcoxjy,-149.134,64.708,0.8,"M 1.1 - 11 km N of Four Mile Road, Alaska","11 km N of Four Mile Road, Alaska",19,1.1,ml,07:31.9,09:03.5,US,Low
ci41145095,-117.6758333,35.8565,7.86,"M 1.0 - 23 km ESE of Little Lake, CA","23 km ESE of Little Lake, CA",15,0.99,ml,00:26.2,08:53.6,US,Low
hv74858212,-155.1820068,18.84499931,9.279999733,"M 1.9 - 48 km ESE of Naalehu, Hawaii","48 km ESE of Naalehu, Hawaii",53,1.86,md,56:19.8,30:52.0,US,Low
nc75284761,-122.817337,38.83000183,1.899999976,"M 0.7 - 8 km NW of The Geysers, CA","8 km NW of The Geysers, CA",8,0.74,md,36:07.8,37:44.9,US,Low
tx2025zcnszo,-103.893,31.5,5.6384,"M 1.5 - 22 km NNW of Toyah, Texas","22 km NNW of Toyah, Texas",35,1.5,ml,32:34.5,25:02.2,US,Low
ci41145087,-118.3653333,34.15233333,15.8,"M 1.2 - 2 km NW of Universal City, CA","2 km NW of Universal City, CA",24,1.24,ml,24:31.9,28:11.2,US,Low
tx2025zcnlxo,-101.069,32.138,9.3018,"M 1.4 - 24 km SSW of Westbrook, Texas","24 km SSW of Westbrook, Texas",30,1.4,ml,24:03.7,47:50.8,US,Low
ci41145079,-116.4768333,33.07383333,13.33,"M 0.4 - 12 km E of Julian, CA","12 km E of Julian, CA",2,0.4,ml,21:57.5,03:11.2,US,Low
us6000rwh3,159.9218,52.957,63.834,"M 4.3 - 87 km E of Petropavlovsk-Kamchatsky, Russia","87 km E of Petropavlovsk-Kamchatsky, Russia",284,4.3,mb,18:51.0,09:01.0,RU,Moderate
ak2025zcmxhc,-151.024,62.961,116.8,"M 2.8 - 53 km NNW of Petersville, Alaska","53 km NNW of Petersville, Alaska",121,2.8,ml,07:05.4,13:28.0,US,Moderate
ci41145071,-118.1535,34.16416667,6.2,"M 0.8 - 2 km WNW of Pasadena, CA","2 km WNW of Pasadena, CA",10,0.79,ml,03:38.5,07:17.3,US,Low
ak2025zcmuhc,-147.466,61.112,5,"M 1.5 - 50 km WNW of Tatitlek, Alaska","50 km WNW of Tatitlek, Alaska",35,1.5,ml,03:35.8,06:47.4,US,Low
ak2025zcmltn,-153.036,60.506,126,"M 2.8 - 78 km ENE of Port Alsworth, Alaska","78 km ENE of Port Alsworth, Alaska",121,2.8,ml,53:59.2,01:32.0,US,Moderate
nc75284721,-122.8235016,38.80833435,17.31999969,"M 1.2 - 7 km WNW of The Geysers, CA","7 km WNW of The Geysers, CA",23,1.21,md,51:10.3,52:44.4,US,Low
ak2025zcmiyo,-151.305,61.639,69,"M 2.1 - 39 km S of Skwentna, Alaska","39 km S of Skwentna, Alaska",68,2.1,ml,50:27.9,52:10.3,US,Low
nc75284716,-122.8454971,38.82133484,2.220000029,"M 0.8 - 9 km WNW of The Geysers, CA","9 km WNW of The Geysers, CA",9,0.76,md,47:21.6,48:59.9,US,Low
ak2025zcmbyt,-147.28,60.32,23.6,"M 2.0 - 49 km NE of Chenega, Alaska","49 km NE of Chenega, Alaska",62,2,ml,42:20.1,44:02.3,US,Low
ak2025zclwei,-143.924,60.5,7,"M 2.4 - 100 km E of Cordova, Alaska","100 km E of Cordova, Alaska",89,2.4,ml,35:37.4,36:57.2,US,Low
us6000rwgh,145.4955,-5.7199,110.18,"M 6.5 - 42 km NNE of Goroka, Papua New Guinea","42 km NNE of Goroka, Papua New Guinea",657,6.5,mww,31:28.3,56:00.2,PG,High
tx2025zclgii,-103.897,31.501,5.6128,"M 2.1 - 22 km NNW of Toyah, Texas","22 km NNW of Toyah, Texas",68,2.1,ml,17:15.9,59:18.6,US,Low
tx2025zclbet,-101.062,32.143,0.9521,"M 1.3 - 23 km S of Westbrook, Texas","23 km S of Westbrook, Texas",26,1.3,ml,11:16.5,27:29.8,US,Low
tx2025zckzen,-101.081,32.141,8.9355,"M 2.6 - 24 km SSW of Westbrook, Texas","24 km SSW of Westbrook, Texas",104,2.6,ml,08:56.8,10:37.2,US,Moderate
hv74858172,-155.1483307,19.33566666,3.160000086,"M 1.9 - 14 km S of Fern Forest, Hawaii","14 km S of Fern Forest, Hawaii",53,1.85,ml,05:40.1,11:05.9,US,Low
hv74858167,-155.4111667,19.297,29.92,"M 1.6 - 12 km NE of P?hala, Hawaii","12 km NE of P?hala, Hawaii",38,1.57,ml,48:27.0,48:58.7,US,Low
ci41145063,-117.826,33.97633333,4.78,"M 0.7 - 6 km SSW of Diamond Bar, CA","6 km SSW of Diamond Bar, CA",8,0.72,ml,40:08.2,43:46.2,US,Low
nc75284691,-120.7993317,35.55983353,5.25,"M 1.2 - 9 km W of Templeton, CA","9 km W of Templeton, CA",21,1.16,md,37:07.1,38:44.9,US,Low
uu80125666,-112.9118333,38.504,2.31,"M 0.9 - 14 km NE of Milford, Utah","14 km NE of Milford, Utah",13,0.93,md,18:13.3,47:10.0,US,Low
av93959171,-154.8518333,58.41233333,3.9,"M 0.9 - 96 km NNW of Karluk, Alaska","96 km NNW of Karluk, Alaska",11,0.86,ml,12:16.7,13:37.2,US,Low
nc75284671,-122.8805008,38.84066772,2.180000067,"M 1.0 - 12 km ENE of Cloverdale, CA","12 km ENE of Cloverdale, CA",15,0.99,md,00:45.9,02:19.6,US,Low
ci41145055,-116.7085,33.6395,13.49,"M 0.7 - 10 km NNW of Anza, CA","10 km NNW of Anza, CA",7,0.66,ml,57:50.5,03:27.2,US,Low
ci41145047,-116.4583333,32.949,8.47,"M 0.7 - 16 km NNE of Pine Valley, CA","16 km NNE of Pine Valley, CA",7,0.67,ml,56:07.0,03:26.2,US,Low
nc75284666,-122.8069992,38.82316589,2.579999924,"M 1.3 - 7 km NW of The Geysers, CA","7 km NW of The Geysers, CA",25,1.28,md,55:35.8,01:00.9,US,Low
ak2025zcijcb,-147.757,62.132,28.7,"M 1.4 - 36 km N of Glacier View, Alaska","36 km N of Glacier View, Alaska",30,1.4,ml,49:56.1,51:31.7,US,Low
tx2025zcifgg,-101.069,32.143,8.5693,"M 3.4 - 24 km SSW of Westbrook, Texas","24 km SSW of Westbrook, Texas",178,3.4,ml,45:17.5,23:39.1,US,Moderate
nc75284646,-122.7891693,38.82233429,0.50999999,"M 1.5 - 6 km W of Cobb, CA","6 km W of Cobb, CA",33,1.46,md,43:32.3,45:10.5,US,Low
ci41145039,-118.3735,34.1575,15.39,"M 0.7 - 2 km S of North Hollywood, CA","2 km S of North Hollywood, CA",8,0.72,ml,40:28.8,03:43.2,US,Low
ci41145031,-118.3698333,34.15416667,15.68,"M 0.7 - 2 km SSE of North Hollywood, CA","2 km SSE of North Hollywood, CA",7,0.68,ml,37:35.1,03:42.4,US,Low
ci41145023,-118.361,34.14633333,15.3,"M 1.3 - 1 km NW of Universal City, CA","1 km NW of Universal City, CA",24,1.25,ml,27:46.7,38:38.1,US,Low
uw62211107,-122.1633333,46.19616667,-1.67,"M 0.3 - 38 km NE of Amboy, Washington","38 km NE of Amboy, Washington",1,0.26,mh,27:14.2,08:46.7,US,Low
nc75284631,-125.2318344,40.43516541,1.940000057,"M 2.9 - 81 km W of Petrolia, CA","81 km W of Petrolia, CA",131,2.92,md,22:00.6,07:20.2,US,Moderate
us6000rwg0,-139.7471,60.5644,2.414,"M 2.6 - 113 km N of Yakutat, Alaska","113 km N of Yakutat, Alaska",104,2.6,ml,20:43.2,06:40.0,CA,Moderate
ci41145015,-116.7426667,33.67683333,15.54,"M 0.7 - 7 km SSW of Idyllwild, CA","7 km SSW of Idyllwild, CA",7,0.67,ml,14:28.3,03:58.2,US,Low
nc75284626,-122.7886658,38.82116699,2.359999895,"M 1.0 - 6 km NNW of The Geysers, CA","6 km NNW of The Geysers, CA",17,1.04,md,11:05.0,12:40.6,US,Low
tx2025zcgykl,-101.073,32.141,8.667,"M 2.0 - 24 km SSW of Westbrook, Texas","24 km SSW of Westbrook, Texas",62,2,ml,07:23.2,35:05.2,US,Low
tx2025zcgxfp,-101.075,32.141,8.8623,"M 2.8 - 24 km SSW of Westbrook, Texas","24 km SSW of Westbrook, Texas",121,2.8,ml,05:59.1,22:59.8,US,Moderate
uw62211097,-122.1988333,46.186,7.56,"M 0.3 - 36 km NNE of Amboy, Washington","36 km NNE of Amboy, Washington",1,0.27,ml,55:47.9,07:09.6,US,Low
ak2025zcglsn,-148.889,59.998,19.8,"M 2.3 - 31 km ESE of Lowell Point, Alaska","31 km ESE of Lowell Point, Alaska",81,2.3,ml,52:37.6,54:40.5,US,Low
hv74858122,-155.3763275,19.13333321,28.22999954,"M 1.7 - 13 km SE of P?hala, Hawaii","13 km SE of P?hala, Hawaii",44,1.7,md,52:01.5,56:05.6,US,Low
nc75284621,-122.723999,38.77266693,1.370000005,"M 1.3 - 3 km W of Anderson Springs, CA","3 km W of Anderson Springs, CA",24,1.26,md,51:04.9,52:39.9,US,Low
ci41145007,-118.3703333,34.15466667,15.13,"M 1.0 - 2 km SSE of North Hollywood, CA","2 km SSE of North Hollywood, CA",16,1.03,ml,43:57.4,47:38.3,US,Low
ak2025zcfxfh,-152.756,60.676,120.4,"M 2.9 - 78 km W of Salamatof, Alaska","78 km W of Salamatof, Alaska",129,2.9,ml,35:49.6,39:58.6,US,Moderate
ci41144999,-115.5826667,33.20633333,2.73,"M 1.0 - 7 km WSW of Niland, CA","7 km WSW of Niland, CA",16,1.01,ml,34:15.5,51:02.3,US,Low
ci41144991,-116.3976667,33.40633333,6.03,"M 0.4 - 17 km N of Borrego Springs, CA","17 km N of Borrego Springs, CA",3,0.44,ml,25:17.5,04:17.2,US,Low
pr71502843,-68.42416667,17.967,71.91,"M 3.4 - 49 km SSE of Boca de Yuma, Dominican Republic","49 km SSE of Boca de Yuma, Dominican Republic",180,3.42,md,25:07.5,58:51.2,DO,Moderate
ci41144983,-116.7128333,33.56416667,2.22,"M 0.3 - 4 km WNW of Anza, CA","4 km WNW of Anza, CA",1,0.26,ml,21:32.9,43:05.4,US,Low
pr71502833,-66.84033333,17.915,12.79,"M 2.3 - 8 km SE of Maria Antonia, Puerto Rico","8 km SE of Maria Antonia, Puerto Rico",79,2.26,md,13:17.7,25:20.0,PR,Low
tx2025zcfdaw,-98.845,28.746,6.9883,"M 1.8 - 18 km SW of Charlotte, Texas","18 km SW of Charlotte, Texas",50,1.8,ml,12:21.5,48:19.3,US,Low
uw62211092,-122.4338333,46.046,13.38,"M 1.0 - 15 km N of Amboy, Washington","15 km N of Amboy, Washington",14,0.95,ml,11:37.4,56:36.8,US,Low
nc75284606,-121.4079971,36.78099823,6.960000038,"M 1.6 - 5 km SW of Ridgemark, CA","5 km SW of Ridgemark, CA",39,1.6,md,03:57.4,05:35.9,US,Low
ci41144975,-116.8673333,34.34183333,0.73,"M 1.1 - 9 km NNW of Big Bear City, CA","9 km NNW of Big Bear City, CA",17,1.05,ml,01:43.5,05:23.8,US,Low
